hhid,zone,state,lga,settlement,_geo_latitude,_geo_longitude,tot_population,med_temperature,med_precipitation,med_awi,med_spending,urca_2,urca_3,urca_4,urca_5,urca_6,urca_7,urca_9,urca_10,urca_11,urca_12,urca_13,urca_16,urca_18,electrification_prop_ti
b6e87040-a056-447d-a9af-dd1e65394924,South South,Rivers,etche,Umuotube,4.936525,7.0889662,45817.26953125,299.57745361328125,0.0074183084070682,0.949081133719616,3.364216806674173,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
fab7e074-51fd-4584-af93-ef23e5f72b6a,South South,Rivers,etche,Umuotube Etche,4.9391821,7.0891352,46071.4765625,299.57745361328125,0.0074183084070682,0.9554856887678136,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
87bf9603-dde8-464a-856f-e623b2faa678,South South,Rivers,etche,Umuotobe chokota etche,4.9389194,7.0890108,46174.0625,299.57745361328125,0.0074183084070682,0.9554856887678136,3.382241661518852,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f9e007c3-d022-411b-bf58-993237a755b4,South South,Delta,ukwuani,Akoku uno,5.8374181,6.2920901,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
bc7e9490-4060-4578-bbe4-b9bcbb87420e,South South,Delta,ukwuani,Akoku uno,5.8370213,6.2918905,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
60fa3e90-9748-4765-bae5-23a36d447303,South South,Delta,ukwuani,Akoku uno,5.8365445,6.2919208,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
d3c15aa6-1015-4854-b722-9c7af0203f5d,South South,Delta,ukwuani,Akoku uno,5.8371166,6.2918913,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
1ebe27d1-1cab-4a34-ae83-5546aa04a980,South South,Delta,ukwuani,Akoku uno,5.8370017,6.2915655,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
93277274-e8c7-4ac2-9a28-700fd1336f8c,South South,Delta,ukwuani,Akoku uno,5.8369353,6.2913628,4674.5546875,299.9419860839844,0.0054482514970004,0.7098611501256362,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
37cda65a-6038-4ad4-b8bb-00e6ab3d05ba,South South,Delta,ukwuani,Akoku uno,5.8376079,6.2920322,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
15a9ea60-6141-4c58-9c8f-0fde80e0747e,South South,Delta,ukwuani,Akoku uno,5.8378833,6.2920567,4674.5546875,299.9419860839844,0.0054482514970004,0.7064723441514623,3.063937104247944,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
fbb68811-cb5e-4479-8239-c4097afbd8c1,North West,Katsina,bindawa,Jabaro,12.6776617,7.8120515,21515.5234375,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4285714285714285
7a9b4fa2-deb0-4c3f-86e1-2167f40142f4,North West,Katsina,bindawa,Jabaro,12.6768749,7.811945,20906.623046875,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
2d6af017-32d8-4658-9a49-db1706e581d7,North West,Katsina,bindawa,Jabaro,12.6780004,7.8122486,21619.03125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4285714285714285
1fc433d4-29a1-4509-8991-478db1977f04,North West,Katsina,bindawa,Jabaro,12.6762876,7.8117863,20473.154296875,299.9871826171875,0.0010851020924746,0.2672366461988896,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5
2a30cfe9-32a4-4229-abc3-5f5a71ab4d26,North West,Katsina,bindawa,Jabaro,12.676191,7.8115197,20261.9921875,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5
38a3e07b-ffa0-4d22-b38e-d16edd0fa23e,North West,Katsina,bindawa,Jabaro,12.6772257,7.8115554,21237.8828125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
91d95d5a-47d5-484f-ace0-52effd488083,North West,Katsina,bindawa,Jabaro,12.6760812,7.8118052,20269.36328125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5717175340239,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5
bc2473be-dfa8-47d2-b2ca-66cd6dc71463,North West,Katsina,bindawa,Jabaro,12.6742933,7.8104699,19196.17578125,299.9871826171875,0.0010851020924746,0.2586316646141634,2.5602298748945658,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5454545454545454
33996797-4f5e-4e21-b1c2-30e998e87380,North West,Kaduna,kubau,Layin sarki,10.684491,8.2772868,38039.28515625,298.3644714355469,0.0019611273892223,-0.0071636551000011,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
d9819a49-9fd8-4b39-871a-2c7fc5b5bc8e,North West,Kaduna,kubau,"Unguwar Dallatu, pambeguwa",10.6843465,8.2766276,38026.484375,298.3644714355469,0.0019611273892223,-0.0071636551000011,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
6d60f240-3fad-468b-85d0-779196686bad,North West,Kaduna,kubau,"Unguwar Dallatu, Panbeguwa",10.6840445,8.2768029,38087.7109375,298.3644714355469,0.0019611273892223,-0.0071636551000011,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
3b01289c-7fd6-42a9-a827-b69cd58da990,North West,Kaduna,kubau,"Turin Wada, Panbeguwa",10.6825318,8.2760604,38025.7109375,298.3644714355469,0.0019611273892223,-0.003821641042985,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
7137ff78-25ed-4168-8c93-50803e79d5e1,North West,Kaduna,kubau,Unguwar Magajin Gari,10.6788966,8.2757635,37703.828125,298.3644714355469,0.0019611273892223,-0.0035784724061037,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
0bb4021a-f41c-4bb1-8ea2-9743c581ad5a,North West,Kaduna,kubau,Layin Shehin Kwata,10.6784014,8.2749278,37279.11328125,298.3644714355469,0.0019611273892223,-0.0009845519303258,2.0634101782422727,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
f817ff44-e1c4-441b-b539-64c563cb716f,South South,Delta,sapele,Ugbeyiyi esiri,5.885048,5.7159259,38281.546875,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
a158bf19-316a-4cf9-8ac5-0cee5fb8e261,South South,Delta,sapele,Ugbeyiyi,5.8848125,5.7163376,38402.39453125,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
88e3ace4-81a4-47ae-8689-3386a0a3eeca,South South,Delta,sapele,Ugbeyiyi,5.8858788,5.7160868,37372.8359375,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
a9ab2caa-5557-43b0-bbdd-d82fe622e539,South South,Delta,sapele,Ugbeyiyi esiri,5.8857112,5.7163984,37748.41796875,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
09f02014-9977-4cf5-8095-4fe96ae61dd6,South South,Delta,sapele,Ugbeyiyi esiri,5.8859499,5.7162511,37812.9140625,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
cd67c285-8341-43f2-86c9-d481e3d834cd,South South,Delta,sapele,Ugbeyiyi esiri,5.8865218,5.7165396,37570.34375,299.7149963378906,0.0070392522029578,0.9966513873670196,3.4043314708615564,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
660661a7-117e-4649-9bb9-4ac83d0e62ea,South South,Delta,sapele,Ugbeyiyi esiri,5.8864594,5.7166688,37517.8671875,299.7149963378906,0.0070392522029578,0.9966513873670196,3.4043314708615564,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
7c42570e-7542-4d20-85bd-79a091d13eb3,South South,Delta,ukwuani,Umutu,5.9065301,6.219132,27931.20703125,299.8756408691406,0.0055489423684775,0.89854050020185,3.3131082569532344,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
6d4c3a63-2811-416a-b8f3-a5b93ebd6cea,South South,Delta,ukwuani,Umutu,5.9052914,6.2193925,26721.294921875,299.8756408691406,0.0055489423684775,0.9010190517359088,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
bd16e044-defe-434d-8e83-47825ebd185b,South South,Delta,ukwuani,Umutu,5.9048212,6.218903,25631.58984375,299.8756408691406,0.0055489423684775,0.9010190517359088,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
39d0ec77-40be-4135-b886-d5c43efe8690,South South,Delta,ukwuani,Umutu,5.9046135,6.2192127,25773.306640625,299.8756408691406,0.0055489423684775,0.9078523648835456,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
03acb128-3243-45a4-a2f3-b0c759c7c7af,South South,Delta,ukwuani,Umutu,5.9044629,6.2195119,25817.994140625,299.8756408691406,0.0055489423684775,0.9078523648835456,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
b3b0a594-c6ae-4cd8-8976-ab86abf64e41,South South,Delta,ukwuani,Umutu,5.9039723,6.2217993,26932.8359375,299.8756408691406,0.0055489423684775,0.9010190517359088,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
30bad763-5824-4f84-ab1c-3ec92f28cf2b,South South,Delta,ukwuani,Umutu,5.9042637,6.2220292,27262.751953125,299.8756408691406,0.0055489423684775,0.9010190517359088,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
07b06e12-f97f-4574-b0e2-dc9fb1d1b693,South South,Delta,ukwuani,Umutu,5.9093575,6.222482,33184.3828125,299.8756408691406,0.0055489423684775,0.8903987916328493,3.281417222240795,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
603c2305-664d-49a4-8065-c94fbe1a39d7,South South,Delta,ukwuani,Umutu,5.9072312,6.2196472,29217.9140625,299.8756408691406,0.0055489423684775,0.8903987916328493,3.3131082569532344,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
e4433650-0a5c-410d-81fe-b5c1223da447,South South,Delta,ukwuani,Umutu,5.9062197,6.2190705,27351.2265625,299.8756408691406,0.0055489423684775,0.8998773723211391,3.3131082569532344,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
b7619457-098a-4125-b048-6657df525b8a,South South,Delta,ukwuani,Umutu,5.9050102,6.2187599,25646.02734375,299.8756408691406,0.0055489423684775,0.8998773723211391,3.314662287295003,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
5e5e0f6c-5bd1-4358-ba75-8c90966775a4,South South,Delta,ukwuani,Umutu,5.9040287,6.2187505,24837.81640625,299.8756408691406,0.0055489423684775,0.8998773723211391,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
ec9d32fb-76c9-4676-848d-d646dabfde10,South South,Delta,ukwuani,Umutu,5.9048853,6.2197988,26256.3671875,299.8756408691406,0.0055489423684775,0.9078523648835456,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
a9c1b292-8a13-48b4-aecd-99386a5add82,South South,Delta,ukwuani,Umutu,5.9041388,6.2192834,25287.9921875,299.8756408691406,0.0055489423684775,0.9078523648835456,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
c1d3ed4c-4332-4549-97d0-656edf4a17bd,South South,Delta,ukwuani,Umutu,5.9029272,6.2211082,25123.51953125,299.8756408691406,0.0055489423684775,0.9078523648835456,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
d4fdadba-b084-4a1b-b382-7d22ab36b144,South South,Delta,ukwuani,Umutu,5.9038984,6.2227635,27213.578125,299.8756408691406,0.0055489423684775,0.9010190517359088,3.3155040804575067,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
c6988fc9-3424-4363-bf0e-5f504556043f,South South,Delta,sapele,Ugbeyiyi esiri,5.8850454,5.7159364,38327.453125,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
26dbb840-8b58-4bdd-adf0-e2e2524d6e2d,South South,Delta,sapele,Ugbeyiyi Esiri,5.8850059,5.7161476,38035.8125,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
ec5bb724-d314-4a70-8eb7-db10500f6f61,South South,Delta,sapele,Ugbeyiyi esiri,5.8845037,5.7160829,38780.5234375,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
c584d7c2-d983-482c-b9b4-d77a62054f7a,South South,Delta,sapele,Ugbeyiyi esiri,5.8855128,5.7162554,38093.12109375,299.7149963378906,0.0070392522029578,1.0187732800227105,3.41056482264614,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
841e28fa-9981-43fe-bdad-1e821693d445,South South,Delta,sapele,Ugbeyiyi esiri,5.8866842,5.7164208,37071.015625,299.7149963378906,0.0070392522029578,0.9745294947113292,3.4043314708615564,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
32becd69-08ba-4ee1-a984-fd383fb65c90,South South,Rivers,etche,Okomoko,5.0115588,7.067876,20689.01953125,299.54510498046875,0.0070989290252327,0.9691074886457318,3.4141902867492777,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75
ae819388-79c2-4318-82dd-0c5005b643a1,South South,Rivers,etche,Okomoko,5.0111854,7.0675519,20733.23046875,299.54510498046875,0.0070989290252327,0.9714237521363556,3.4141902867492777,False,False,False,False,False,True,False,False,False,False,False,False,False,0.75
74bb59db-c459-4342-9543-b7ba4b2dab38,South South,Rivers,etche,Okomoko,5.0104577,7.0684454,20493.583984375,299.54510498046875,0.0070989290252327,0.9714237521363556,3.4141902867492777,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8333333333333334
9cdceb25-48d5-4f76-af73-bef6bafff7ae,South South,Rivers,etche,Okomoko,5.0104764,7.0666153,20418.92578125,299.54510498046875,0.0070989290252327,0.9740723043667462,3.420012785065275,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9090909090909092
975611f3-c6bf-4463-aed2-7826c4fa4a90,South South,Rivers,etche,Okomoko,5.0090197,7.0680969,20294.009765625,299.54510498046875,0.0070989290252327,0.9765780796814008,3.4141902867492777,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9230769230769232
a221122c-ad98-4356-a730-9d53fe235d48,South South,Rivers,etche,OKomoko,5.0086167,7.0689274,20298.28515625,299.54510498046875,0.0070989290252327,0.9765780796814008,3.4141902867492777,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9230769230769232
05e0d6f5-d9ea-4843-bdf2-6a438a0137d9,North West,Kaduna,lere,Ungwar Makera,10.2767459,8.5454295,13918.03125,297.4527587890625,0.0020173457451164,-0.1104752651051551,1.690536080187413,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
f3b20073-dc65-4e88-89c1-7314b0db3322,North West,Kaduna,lere,Ungwar Makera,10.2756858,8.5459838,13837.501953125,297.4527587890625,0.0020173457451164,-0.1128623975142284,1.690536080187413,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
4ead882d-24a2-4c9f-a8d9-c89922da2cb1,North West,Kaduna,lere,Ungwar sarkin isah,10.2744949,8.5452922,13744.3720703125,297.4527587890625,0.0020173457451164,-0.1155278284982777,1.682180457944706,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
c1066052-2510-455d-9b59-5e040b81da71,North West,Kaduna,lere,Angwan makera,10.2770505,8.5456746,13918.0322265625,297.4527587890625,0.0020173457451164,-0.1104752651051551,1.690536080187413,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1a84fa31-203d-4bba-9089-7ca0a0da8e30,North West,Kaduna,lere,Angwan makera,10.2772307,8.5460288,13986.66796875,297.4527587890625,0.0020173457451164,-0.1104752651051551,1.690536080187413,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
